True_Label,Predicted_Label,Confidence
Pepper__bell___healthy,Pepper__bell___healthy,98.57927
Pepper__bell___healthy,Pepper__bell___healthy,99.860664
Pepper__bell___healthy,Pepper__bell___healthy,99.98553
Pepper__bell___healthy,Pepper__bell___healthy,96.54151
Pepper__bell___healthy,Pepper__bell___healthy,99.99216
Pepper__bell___healthy,Pepper__bell___healthy,99.95485
Pepper__bell___healthy,Pepper__bell___healthy,99.713936
Pepper__bell___healthy,Pepper__bell___healthy,99.995995
Pepper__bell___healthy,Pepper__bell___healthy,99.38754
Pepper__bell___healthy,Pepper__bell___healthy,99.974266
Pepper__bell___healthy,Pepper__bell___healthy,99.96179
Pepper__bell___healthy,Pepper__bell___healthy,99.99311
Pepper__bell___healthy,Pepper__bell___healthy,99.96457
Pepper__bell___healthy,Pepper__bell___healthy,99.998665
Pepper__bell___healthy,Pepper__bell___healthy,98.91541
Pepper__bell___healthy,Pepper__bell___healthy,98.42089
Pepper__bell___healthy,Pepper__bell___healthy,97.85301
Pepper__bell___healthy,Pepper__bell___healthy,99.70786
Pepper__bell___healthy,Pepper__bell___healthy,99.97219
Pepper__bell___healthy,Pepper__bell___healthy,97.28542
Pepper__bell___healthy,Pepper__bell___healthy,99.73358
Pepper__bell___healthy,Potato___healthy,63.325
Pepper__bell___healthy,Pepper__bell___healthy,53.806053
Pepper__bell___healthy,Pepper__bell___healthy,99.473625
Pepper__bell___healthy,Pepper__bell___healthy,95.595985
Pepper__bell___healthy,Pepper__bell___healthy,96.06448
Pepper__bell___healthy,Pepper__bell___healthy,99.53329
Pepper__bell___healthy,Pepper__bell___healthy,97.72161
Pepper__bell___healthy,Pepper__bell___healthy,99.99981
Pepper__bell___healthy,Pepper__bell___healthy,98.79738
Pepper__bell___healthy,Pepper__bell___healthy,99.51276
Pepper__bell___healthy,Pepper__bell___healthy,99.98417
Pepper__bell___healthy,Pepper__bell___healthy,99.04542
Pepper__bell___healthy,Pepper__bell___healthy,99.97008
Pepper__bell___healthy,Pepper__bell___healthy,99.5577
Pepper__bell___healthy,Pepper__bell___healthy,99.6497
Pepper__bell___healthy,Pepper__bell___healthy,99.91198
Pepper__bell___healthy,Pepper__bell___healthy,98.314545
Pepper__bell___healthy,Pepper__bell___healthy,99.851
Pepper__bell___healthy,Pepper__bell___healthy,96.44898
Pepper__bell___healthy,Pepper__bell___healthy,96.6863
Pepper__bell___healthy,Pepper__bell___healthy,99.90872
Pepper__bell___healthy,Pepper__bell___healthy,99.97238
Pepper__bell___healthy,Pepper__bell___healthy,99.98936
Pepper__bell___healthy,Pepper__bell___healthy,99.983574
Pepper__bell___healthy,Pepper__bell___healthy,99.99447
Pepper__bell___healthy,Pepper__bell___healthy,99.926414
Pepper__bell___healthy,Pepper__bell___healthy,99.79612
Pepper__bell___healthy,Pepper__bell___healthy,99.96202
Pepper__bell___healthy,Pepper__bell___healthy,99.993835
Pepper__bell___healthy,Pepper__bell___healthy,99.99037
Pepper__bell___healthy,Pepper__bell___healthy,99.9619
Pepper__bell___healthy,Pepper__bell___healthy,99.99331
Pepper__bell___healthy,Pepper__bell___healthy,99.996994
Pepper__bell___healthy,Pepper__bell___healthy,99.9318
Pepper__bell___healthy,Pepper__bell___healthy,99.94108
Pepper__bell___healthy,Pepper__bell___healthy,99.76708
Pepper__bell___healthy,Pepper__bell___healthy,99.805885
Pepper__bell___healthy,Pepper__bell___healthy,64.05426
Pepper__bell___healthy,Pepper__bell___healthy,99.40337
Pepper__bell___healthy,Pepper__bell___healthy,99.72189
Pepper__bell___healthy,Tomato_Late_blight,83.207016
Pepper__bell___healthy,Pepper__bell___healthy,99.996826
Pepper__bell___healthy,Pepper__bell___healthy,99.63356
Pepper__bell___healthy,Pepper__bell___healthy,99.80411
Pepper__bell___healthy,Pepper__bell___healthy,99.99409
Pepper__bell___healthy,Pepper__bell___healthy,99.991264
Pepper__bell___healthy,Pepper__bell___healthy,99.98783
Pepper__bell___healthy,Pepper__bell___healthy,76.390045
Pepper__bell___healthy,Pepper__bell___healthy,99.9189
Pepper__bell___healthy,Pepper__bell___healthy,99.70469
Pepper__bell___healthy,Pepper__bell___healthy,92.19224
Pepper__bell___healthy,Pepper__bell___healthy,99.84944
Pepper__bell___healthy,Pepper__bell___healthy,99.9996
Pepper__bell___healthy,Pepper__bell___healthy,99.62166
Pepper__bell___healthy,Pepper__bell___healthy,49.893368
Pepper__bell___healthy,Pepper__bell___healthy,95.06309
Pepper__bell___healthy,Pepper__bell___healthy,99.96919
Pepper__bell___healthy,Pepper__bell___healthy,99.84101
Pepper__bell___healthy,Pepper__bell___healthy,99.988304
Pepper__bell___healthy,Pepper__bell___Bacterial_spot,98.02163
Potato___Early_blight,Potato___Early_blight,99.99195
Potato___Early_blight,Potato___Early_blight,88.027306
Potato___Early_blight,Potato___Early_blight,56.79088
Potato___Early_blight,Potato___Early_blight,93.43618
Potato___Early_blight,Potato___Early_blight,99.98771
Potato___Early_blight,Potato___Early_blight,99.98737
Potato___Early_blight,Potato___Early_blight,95.056984
Potato___Early_blight,Potato___Early_blight,91.72962
Potato___Early_blight,Potato___Early_blight,96.81232
Potato___Early_blight,Potato___Early_blight,99.98117
Potato___Early_blight,Potato___Early_blight,99.997345
Potato___Early_blight,Potato___Early_blight,99.59532
Potato___Early_blight,Potato___Early_blight,99.887115
Potato___Early_blight,Potato___Early_blight,99.7971
Potato___Early_blight,Potato___Early_blight,99.96584
Potato___Early_blight,Potato___Early_blight,99.927444
Potato___Early_blight,Potato___Late_blight,75.657616
Potato___Early_blight,Potato___Early_blight,99.041115
Potato___Early_blight,Potato___Early_blight,99.98858
Potato___Early_blight,Potato___Early_blight,99.99895
Potato___Early_blight,Potato___Early_blight,97.884995
Potato___Early_blight,Potato___Early_blight,99.97075
Potato___Early_blight,Potato___Early_blight,99.93465
Potato___Early_blight,Potato___Early_blight,91.39378
Potato___Early_blight,Potato___Early_blight,99.98876
Potato___Early_blight,Potato___Early_blight,99.98955
Potato___Early_blight,Potato___Early_blight,99.998924
Potato___Early_blight,Potato___Early_blight,99.927826
Potato___Early_blight,Potato___Early_blight,99.901344
Potato___Early_blight,Potato___Early_blight,99.99917
Potato___Early_blight,Potato___Early_blight,99.35362
Potato___Early_blight,Potato___Early_blight,99.99249
Potato___Early_blight,Potato___Early_blight,99.935455
Potato___Early_blight,Potato___Early_blight,99.87448
Potato___Early_blight,Potato___Early_blight,99.990715
Potato___Early_blight,Potato___Early_blight,99.995674
Potato___Early_blight,Potato___Early_blight,99.88266
Potato___Early_blight,Potato___Early_blight,99.56053
Potato___Early_blight,Potato___Early_blight,99.98504
Potato___Early_blight,Potato___Early_blight,99.95953
Potato___Early_blight,Potato___Early_blight,99.99979
Potato___Early_blight,Potato___Early_blight,99.97124
Potato___Early_blight,Potato___Early_blight,99.96494
Potato___Early_blight,Potato___Early_blight,99.982445
Potato___Early_blight,Potato___Early_blight,99.8829
Potato___Early_blight,Potato___Early_blight,99.97416
Potato___Early_blight,Potato___Early_blight,99.99483
Potato___Early_blight,Potato___Early_blight,99.95119
Potato___Early_blight,Potato___Early_blight,99.71455
Potato___Early_blight,Potato___Early_blight,99.984764
Potato___Early_blight,Potato___Early_blight,99.89524
Potato___Early_blight,Potato___Early_blight,99.99808
Potato___Early_blight,Potato___Early_blight,86.75463
Potato___Early_blight,Tomato_Late_blight,32.267845
Potato___Early_blight,Potato___Early_blight,99.51344
Potato___Early_blight,Potato___Early_blight,98.96515
Potato___Early_blight,Potato___Early_blight,99.99987
Potato___Early_blight,Potato___Early_blight,99.57688
Potato___Early_blight,Potato___Early_blight,99.99422
Potato___Early_blight,Potato___Early_blight,99.77266
Potato___Early_blight,Potato___Early_blight,99.96091
Potato___Early_blight,Tomato_Septoria_leaf_spot,84.77965
Potato___Early_blight,Potato___Early_blight,99.68385
Potato___Early_blight,Potato___Early_blight,99.93524
Potato___Early_blight,Potato___Early_blight,99.988045
Potato___Early_blight,Potato___Early_blight,99.84865
Potato___Early_blight,Potato___Early_blight,99.77141
Potato___Early_blight,Potato___Early_blight,99.957245
Potato___Early_blight,Potato___Early_blight,78.0807
Potato___Early_blight,Potato___Early_blight,99.91449
Potato___Early_blight,Potato___Early_blight,99.13871
Potato___Early_blight,Potato___Early_blight,98.5233
Potato___Early_blight,Potato___Early_blight,99.69219
Potato___Early_blight,Potato___Early_blight,99.847206
Potato___Early_blight,Potato___Early_blight,99.68301
Potato___Early_blight,Potato___Early_blight,98.98732
Potato___Early_blight,Potato___Early_blight,99.732605
Potato___Early_blight,Potato___Early_blight,99.99464
Potato___Early_blight,Potato___Early_blight,99.99964
Potato___Early_blight,Potato___Early_blight,99.89773
Potato___Early_blight,Potato___Early_blight,99.96168
Potato___Early_blight,Potato___Early_blight,99.94709
Potato___Early_blight,Potato___Early_blight,99.51131
Potato___Early_blight,Potato___Early_blight,99.98762
Potato___Early_blight,Potato___Early_blight,99.82846
Potato___Early_blight,Potato___Early_blight,99.98913
Potato___Early_blight,Potato___Early_blight,99.85085
Potato___Early_blight,Potato___Early_blight,99.89825
Potato___Early_blight,Potato___Early_blight,99.99697
Potato___Early_blight,Potato___Early_blight,90.537384
Potato___Early_blight,Potato___Early_blight,72.93627
Potato___Early_blight,Potato___Early_blight,95.92894
Potato___Early_blight,Potato___Early_blight,83.723564
Potato___Early_blight,Potato___Early_blight,98.68897
Potato___Early_blight,Potato___Early_blight,99.9944
Potato___Early_blight,Potato___Early_blight,99.694756
Potato___Early_blight,Potato___Early_blight,99.22184
Potato___Early_blight,Potato___Early_blight,99.95007
Potato___Early_blight,Potato___Early_blight,99.0295
Potato___Early_blight,Potato___Early_blight,99.63699
Potato___Early_blight,Potato___Early_blight,99.99579
Potato___Early_blight,Potato___Early_blight,99.69106
Potato___Early_blight,Potato___Early_blight,99.96152
Potato___Early_blight,Potato___Early_blight,99.88661
Potato___Early_blight,Potato___Early_blight,99.09217
Potato___Early_blight,Potato___Early_blight,99.99341
Potato___Early_blight,Potato___Early_blight,99.865166
Potato___Early_blight,Potato___Early_blight,99.99862
Potato___Early_blight,Potato___Early_blight,98.30856
Potato___Early_blight,Potato___Early_blight,98.256714
Potato___Early_blight,Potato___Early_blight,99.65989
Potato___Early_blight,Potato___Early_blight,99.79124
Potato___Early_blight,Potato___Early_blight,93.63316
Potato___Early_blight,Potato___Early_blight,99.93368
Potato___Early_blight,Potato___Early_blight,99.99868
Potato___Early_blight,Potato___Early_blight,99.995445
Potato___Early_blight,Potato___Early_blight,97.44133
Potato___Early_blight,Potato___Early_blight,99.97713
Potato___Early_blight,Potato___Early_blight,99.982315
Potato___Early_blight,Potato___Early_blight,99.77324
Potato___Early_blight,Potato___Early_blight,99.97734
Potato___Early_blight,Potato___Early_blight,94.34404
Potato___Early_blight,Potato___Early_blight,96.78978
Potato___Early_blight,Potato___Early_blight,98.51163
Potato___Early_blight,Potato___Early_blight,99.69563
Potato___Early_blight,Potato___Early_blight,99.76189
Potato___Early_blight,Potato___Early_blight,99.88184
Potato___Early_blight,Potato___Early_blight,96.06666
Potato___Early_blight,Potato___Early_blight,99.72345
Potato___Early_blight,Potato___Early_blight,72.12954
Potato___Early_blight,Potato___Early_blight,91.15349
Potato___Early_blight,Potato___Early_blight,99.97803
Potato___Early_blight,Potato___Early_blight,99.87834
Potato___Early_blight,Potato___Early_blight,99.648094
Potato___Early_blight,Potato___Early_blight,99.987724
Potato___Early_blight,Potato___Early_blight,99.90133
Potato___Early_blight,Potato___Early_blight,99.98771
Potato___Early_blight,Potato___Early_blight,99.994156
Potato___Early_blight,Potato___Early_blight,99.458
Potato___Early_blight,Potato___Early_blight,98.6853
Potato___Early_blight,Tomato_Septoria_leaf_spot,69.539764
Potato___Early_blight,Potato___Early_blight,99.9535
Potato___Early_blight,Potato___Early_blight,82.551865
Potato___Early_blight,Potato___Early_blight,99.99337
Potato___Early_blight,Potato___Early_blight,99.9626
Potato___Early_blight,Potato___Early_blight,99.99998
Potato___Early_blight,Potato___Early_blight,99.94775
Potato___Early_blight,Potato___Early_blight,99.96925
Potato___Early_blight,Potato___Early_blight,99.99786
Potato___Early_blight,Tomato_Septoria_leaf_spot,63.201176
Potato___Early_blight,Potato___Early_blight,99.75809
Potato___Early_blight,Potato___Early_blight,98.19617
Potato___Early_blight,Potato___Early_blight,99.96868
Potato___Early_blight,Potato___Early_blight,99.87287
Potato___Early_blight,Potato___Early_blight,99.165146
Potato___Early_blight,Potato___Early_blight,99.99415
Potato___Early_blight,Potato___Early_blight,99.78278
Potato___Early_blight,Potato___Early_blight,99.95728
Potato___Early_blight,Potato___Early_blight,99.76643
Potato___Early_blight,Potato___Early_blight,99.58394
Potato___Early_blight,Potato___Early_blight,99.99454
Potato___Early_blight,Potato___Early_blight,99.951324
Potato___Early_blight,Potato___Early_blight,99.445786
Potato___Early_blight,Potato___Early_blight,94.836464
Potato___Early_blight,Potato___Early_blight,99.917885
Potato___Early_blight,Potato___Early_blight,99.77458
Potato___Early_blight,Potato___Early_blight,99.91322
Potato___Early_blight,Potato___Early_blight,99.998
Potato___Early_blight,Potato___Early_blight,99.97068
Potato___Early_blight,Potato___Early_blight,99.989494
Potato___Early_blight,Potato___Early_blight,99.92645
Potato___Early_blight,Pepper__bell___Bacterial_spot,97.88984
Potato___Early_blight,Potato___Early_blight,99.91631
Potato___Early_blight,Potato___Early_blight,99.83562
Potato___Early_blight,Potato___Early_blight,99.99778
Potato___Early_blight,Potato___Early_blight,99.98074
Potato___Early_blight,Potato___Early_blight,99.85865
Potato___Early_blight,Potato___Early_blight,96.001366
Potato___Early_blight,Potato___Early_blight,99.99528
Potato___Early_blight,Potato___Early_blight,99.38217
Potato___Early_blight,Potato___Early_blight,98.92542
Potato___Early_blight,Potato___Early_blight,99.973335
Potato___Early_blight,Potato___Early_blight,99.99832
Potato___Early_blight,Potato___Early_blight,99.95561
Potato___Early_blight,Potato___Early_blight,99.95424
Potato___Early_blight,Potato___Early_blight,97.85207
Potato___Early_blight,Potato___Early_blight,88.65582
Potato___Early_blight,Tomato_Late_blight,98.149025
Potato___Early_blight,Potato___Early_blight,92.50781
Potato___Early_blight,Potato___Early_blight,99.86868
Potato___Early_blight,Potato___Early_blight,97.61259
Potato___Early_blight,Potato___Early_blight,99.96044
Potato___Early_blight,Potato___Early_blight,99.801765
Potato___Early_blight,Potato___Early_blight,99.91211
Potato___Early_blight,Potato___Early_blight,99.99324
Potato___Early_blight,Potato___Early_blight,96.40947
Potato___Early_blight,Potato___Early_blight,99.87672
Potato___Early_blight,Potato___Early_blight,99.986664
Potato___Early_blight,Potato___Early_blight,99.97939
Potato___Early_blight,Potato___Early_blight,99.74887
Potato___Late_blight,Potato___Late_blight,96.24026
Potato___Late_blight,Potato___Late_blight,89.44554
Potato___Late_blight,Potato___Late_blight,99.96076
Potato___Late_blight,Potato___Late_blight,99.06734
Potato___Late_blight,Potato___Late_blight,73.44155
Potato___Late_blight,Tomato_Late_blight,99.827705
Potato___Late_blight,Potato___Late_blight,57.268272
Potato___Late_blight,Potato___Late_blight,99.90562
Potato___Late_blight,Potato___Late_blight,99.73008
Potato___Late_blight,Potato___Late_blight,88.354675
Potato___Late_blight,Potato___Late_blight,75.27041
Potato___Late_blight,Potato___Late_blight,88.00597
Potato___Late_blight,Potato___Late_blight,99.02702
Potato___Late_blight,Potato___Late_blight,93.29603
Potato___Late_blight,Potato___Late_blight,77.067055
Potato___Late_blight,Potato___Late_blight,99.2342
Potato___Late_blight,Potato___Late_blight,98.9783
Potato___Late_blight,Potato___Late_blight,88.97531
Potato___Late_blight,Potato___Late_blight,78.80509
Potato___Late_blight,Potato___Late_blight,99.82231
Potato___Late_blight,Potato___Late_blight,62.66651
Potato___Late_blight,Potato___Late_blight,99.67296
Potato___Late_blight,Potato___Late_blight,34.482845
Potato___Late_blight,Potato___Late_blight,99.97437
Potato___Late_blight,Potato___Late_blight,99.88402
Potato___Late_blight,Potato___Early_blight,89.94744
Potato___Late_blight,Potato___Early_blight,72.05057
Potato___Late_blight,Potato___Late_blight,99.64929
Potato___Late_blight,Potato___Late_blight,98.19434
Potato___Late_blight,Potato___Late_blight,81.833824
Potato___Late_blight,Potato___Late_blight,80.42212
Potato___Late_blight,Potato___Late_blight,99.07582
Potato___Late_blight,Potato___Late_blight,96.70055
Potato___Late_blight,Potato___Late_blight,81.66001
Potato___Late_blight,Potato___Late_blight,33.922134
Potato___Late_blight,Potato___Late_blight,59.670776
Potato___Late_blight,Potato___Late_blight,85.359344
Potato___Late_blight,Potato___Late_blight,91.502914
Potato___Late_blight,Potato___Late_blight,98.61948
Potato___Late_blight,Potato___Late_blight,96.32861
Potato___Late_blight,Potato___Late_blight,59.438725
Potato___Late_blight,Potato___Late_blight,99.887695
Potato___Late_blight,Potato___Late_blight,99.53418
Potato___Late_blight,Potato___Late_blight,99.57813
Potato___Late_blight,Potato___Late_blight,92.82075
Potato___Late_blight,Potato___Late_blight,99.77318
Potato___Late_blight,Potato___Late_blight,82.332954
Potato___Late_blight,Potato___Late_blight,68.00147
Potato___Late_blight,Potato___Late_blight,89.24245
Potato___Late_blight,Potato___Late_blight,98.21031
Potato___Late_blight,Potato___Late_blight,61.818916
Potato___Late_blight,Potato___Late_blight,99.648735
Potato___Late_blight,Potato___Late_blight,98.669655
Potato___Late_blight,Potato___Late_blight,93.99202
Potato___Late_blight,Potato___Late_blight,50.87129
Potato___Late_blight,Potato___Late_blight,62.613792
Potato___Late_blight,Potato___Late_blight,99.55166
Potato___Late_blight,Potato___Late_blight,98.704414
Potato___Late_blight,Potato___Late_blight,98.71761
Potato___Late_blight,Potato___Late_blight,99.96413
Potato___Late_blight,Potato___Late_blight,98.25809
Potato___Late_blight,Potato___Late_blight,99.34004
Potato___Late_blight,Potato___Late_blight,99.88958
Potato___Late_blight,Potato___Late_blight,86.9791
Potato___Late_blight,Potato___Late_blight,85.421196
Potato___Late_blight,Tomato_Late_blight,71.65319
Potato___Late_blight,Potato___Late_blight,99.177765
Potato___Late_blight,Potato___Late_blight,99.63135
Potato___Late_blight,Potato___Late_blight,95.7351
